Name,Item No,Vf,Imax,CCT,CRI,Cutout,Beam Angle,Wattage,Batch Code,Stock Code,BIS No,BIS SEC,MRP,MFG BY,IMAGE
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/35/24/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/40/24/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/50/24/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/27/36/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/30/36/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/35/36/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/40/36/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/50/36/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-05-white-2.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/27/15/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/30/15/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/35/15/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/40/15/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/50/15/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/27/24/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/30/24/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/35/24/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/40/24/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/50/24/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/27/36/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/30/36/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/35/36/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/40/36/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/50/36/CG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-04-champeing-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/27/15/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/30/15/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/35/15/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/40/15/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/50/15/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/27/24/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/30/24/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/35/24/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/40/24/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/50/24/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/27/36/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/30/36/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/35/36/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/40/36/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/50/36/RG,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-08-rose-gold.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/27/15/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/30/15/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/35/15/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/40/15/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/50/15/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/27/24/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/30/24/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/35/24/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/40/24/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/50/24/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/27/36/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/30/36/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/35/36/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/40/36/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/50/36/BR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-10-brown.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/27/15/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/30/15/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/35/15/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/40/15/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/50/15/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/27/24/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/30/24/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/35/24/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/40/24/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,24°,15W,AJ/CG,ATAS1250/50/24/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/27/36/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/30/36/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,3500K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/35/36/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,40000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/40/36/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,5000K, CRI>97,φ45*90mm,36°,15W,AJ/CG,ATAS1250/50/36/COF,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-07-coffee.webp
Adhil 15,ATAS1250,48V DC,NA,2700K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/27/15/DGR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-09-dark-gray-default.webp
Adhil 15,ATAS1250,48V DC,NA,3000K, CRI>97,φ45*90mm,15°,15W,AJ/CG,ATAS1250/30/15/DGR,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14499,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",./assets/images/tracklights/adhil-15-09-dark-gray-default.webp
